episodes,sum_wins,avg_actor_loss,avg_critic_loss,avg_actor_grad_norm,avg_critic_grad_norm,avg_actor_learning_rate,avg_critic_learning_rate,avg_reward
412,8,-313.2925327845982,1692.7872862523916,82.84628194692183,10779.242317044005,5.001046221701601e-05,5.001046221701601e-05,0.49647471687303407
413,8,-311.90737665915975,1926.8156588807399,119.06880888646963,13571.01979033801,5.000242293409846e-05,5.000242293409846e-05,0.07054307121102353
414,8,-312.30689161650986,1846.6185788524394,97.22705786568778,11402.998216278698,8.265284391816562e-05,8.265284391816562e-05,2.68339677810297
415,8,-311.320415886081,1803.6293808294802,109.05380280163823,10577.583416374362,9.999588451366559e-05,9.999588451366559e-05,2.8477161406093763
416,8,-313.9202201998964,1779.167115503428,117.04974762274294,11993.999850526148,9.998615307958696e-05,9.998615307958696e-05,0.9382666209496222
417,8,-319.95583919602996,1957.4285913584183,68.36894467412209,12521.624805683992,9.99705008136829e-05,9.99705008136829e-05,3.8656641934342537
418,8,-320.99129065688777,1986.7409530951052,94.03300982105489,15004.707619180484,9.994893142498505e-05,9.994893142498505e-05,1.7719103204643454
419,8,-328.03898340341993,1879.9036778041295,59.782384950287486,13187.8203125,9.992145002467328e-05,9.992145002467328e-05,4.635112796360606
420,9,-330.3365104830995,1948.5589039082429,78.51703569840411,13253.200529137437,9.98880631248646e-05,9.98880631248646e-05,5.59986924399567
421,9,-339.6106878786671,1941.4436545858578,51.67515828658124,10707.929009885203,9.984877863706972e-05,9.984877863706972e-05,2.1201113785744163
422,9,-340.5554012376435,2100.1527124521685,71.53709240348972,14806.021534199617,9.980360587031852e-05,9.980360587031852e-05,3.999366796167131
423,9,-343.4352392079879,2110.4901583924584,66.40190393097546,12796.390913982781,9.975255552895403e-05,9.975255552895403e-05,1.6377981642282793
424,9,-348.63648021464445,1783.922640430684,55.4882605805689,11936.677485251914,9.969563971009611e-05,9.969563971009611e-05,0.3560826728934859
425,9,-349.94070496851083,2306.4396150550065,67.43784013086436,13292.37425263074,9.96328719007745e-05,9.96328719007745e-05,1.7963908471496133
426,9,-354.54825701032365,2330.441016372369,58.07073211669922,12897.322454958547,9.956426697473309e-05,9.956426697473309e-05,0.3955040434248696
427,9,-353.4420016541773,2243.4628383091517,69.96183473236707,14777.919672751914,9.94898411889055e-05,9.94898411889055e-05,2.5789562405558177
428,9,-358.38125298947705,2396.52162076989,68.69070076455876,12111.810845822703,9.940961217956249e-05,9.940961217956249e-05,3.7616562875864115
429,9,-362.6658810985332,2411.7253181301817,74.6950927656524,17649.258370535714,9.932359895813293e-05,9.932359895813293e-05,2.6019350083511563
430,9,-364.9347328653141,2322.452979262994,73.67043573029187,14439.977598852041,9.92318219066987e-05,9.92318219066987e-05,0.1710656898468233
431,9,-367.05549216757015,2228.3195458237005,64.46226345762915,12843.90016143176,9.913430277316494e-05,9.913430277316494e-05,0.23197006450355012
432,9,-367.5546551139987,2537.666445362325,89.26343034238232,15106.795619419643,9.903106466610656e-05,9.903106466610656e-05,0.0
433,9,-373.07680963010205,2327.099454918686,86.28173719133649,13798.632902184312,9.892213204929224e-05,9.892213204929224e-05,2.4955651527585894
434,9,-370.7473063566247,2545.209191147162,119.95342885231486,14053.3759765625,9.880753073588752e-05,9.880753073588752e-05,1.7751794512838734
435,9,-378.90310295260684,2364.448426538584,98.73406558134118,16003.714754065688,9.868728788233779e-05,9.868728788233779e-05,4.645813750013194
436,9,-380.38460494060905,2371.309461943957,131.74147625358736,14110.178591358419,9.856143198193341e-05,9.856143198193341e-05,0.3121803136620546
437,9,-387.7276044573103,2604.708630620217,88.45408653726383,14732.992207429847,9.84299928580578e-05,9.84299928580578e-05,3.4092533188647733
438,9,-392.7308486627073,2655.5506703902265,139.50854967078385,15654.426080197703,9.829300165711999e-05,9.829300165711999e-05,5.824316909085509
439,10,-395.75595715581153,2458.0000672632336,106.88470622471401,14897.090621014031,9.815049084117451e-05,9.815049084117451e-05,4.0852287566516186
440,10,-395.68442395268653,2984.4188132772642,122.37179495363819,16536.982720822703,9.800249418022879e-05,9.800249418022879e-05,0.8651835952405299
441,10,-401.99228154396525,2883.0344101263554,94.22086264162647,18188.050133529974,9.784904674424086e-05,9.784904674424086e-05,2.675748194380278
442,10,-401.2676435198103,2869.6560986577247,189.53747216049507,15249.740558235013,9.769018489480901e-05,9.769018489480901e-05,1.3744102359272188
443,10,-404.78624865473535,2923.167928890306,111.97953578404018,15232.767448580995,9.752594627655558e-05,9.752594627655558e-05,1.2897443401928501
444,10,-407.8604842205437,2864.4765089385364,111.20499536942462,14915.97377232143,9.735636980820621e-05,9.735636980820621e-05,0.5567871554378425
445,10,-408.09880346181444,2945.0343316525828,127.13761971921338,17723.527951610333,9.718149567336764e-05,9.718149567336764e-05,0.679746646728046
446,10,-411.18728699976083,3161.303506033761,122.03608462275291,17342.3797134088,9.700136531100585e-05,9.700136531100585e-05,2.198235407114095
447,10,-415.0136818399235,3083.337362484056,128.90762087763574,17472.457429846938,9.68160214056259e-05,9.68160214056259e-05,1.1347065707043078
448,10,-420.0689497967156,2915.698020467953,122.55480034497319,18168.687599649234,9.662550787715788e-05,9.662550787715788e-05,0.21166906284515044
449,10,-419.2550908302774,2753.938611088967,93.96995793556681,16450.31539979273,9.642986987054893e-05,9.642986987054893e-05,0.11786654135007267
450,10,-422.0980891013632,3136.682039221939,112.05609512329102,16785.95855588329,9.62291537450659e-05,9.62291537450659e-05,1.9209955040448683
451,10,-425.6283332669005,3243.051775873924,75.88118463633012,18922.792839205995,9.602340706330949e-05,9.602340706330949e-05,4.153690761903563
452,10,-424.49251136001277,3110.6874377192285,101.45362682731785,17962.969327965562,9.58126785799439e-05,9.58126785799439e-05,0.22746094917094056
453,10,-425.12768118722096,2922.2536558812976,138.6704286458541,19773.04464285714,9.559701823014344e-05,9.559701823014344e-05,0.0
454,10,-421.31644486407845,3214.9628059231504,113.49512582895707,19014.753746811224,9.53764771177599e-05,9.53764771177599e-05,4.219478043138297
455,10,-419.5107677226164,3003.8090172592474,136.78569801486267,18054.007593271683,9.51511075032125e-05,9.51511075032125e-05,0.0
456,10,-433.06253487723217,3046.0721173967636,143.42841969704142,20342.749113121812,9.492096279110444e-05,9.492096279110444e-05,0.40444144881277455
457,10,-451.5336471869021,3319.4409104950573,132.88500992132694,18885.64547791773,9.468609751756724e-05,9.468609751756724e-05,0.0
458,10,-446.7279395278619,3327.828281947545,128.16918159017757,19362.648098692604,9.44465673373384e-05,9.44465673373384e-05,0.0
459,10,-444.76796800263077,3266.3734928053254,135.14692022362533,23087.672991071428,9.420242901057251e-05,9.420242901057251e-05,0.0
460,10,-439.01012498505264,3060.651488012197,146.94743993330974,18291.43769929847,9.395374038939155e-05,9.395374038939155e-05,0.0
461,10,-441.0902753557478,3254.2127174844545,151.46638107299805,21192.670420121172,9.370056040417588e-05,9.370056040417588e-05,0.0
462,10,-433.89875513193556,2834.109599210778,85.66567035597198,21753.165387834822,9.34429490495996e-05,9.34429490495996e-05,0.0
463,10,-429.80340700733416,3101.4038559271366,150.96943259725765,18896.95169005102,9.318096737041431e-05,9.318096737041431e-05,0.0
464,10,-429.12665542291137,3367.9870181959504,80.68434536213778,21506.629583864797,9.291467744698344e-05,9.291467744698344e-05,1.5490288109958856
465,10,-428.4264576191805,2954.2053409498567,122.23200692935866,22254.232780612245,9.264414238057151e-05,9.264414238057151e-05,0.0
466,10,-423.7317915935906,3043.034648038903,190.00244467599052,18223.58131377551,9.236942627839115e-05,9.236942627839115e-05,0.0
467,10,-420.51087048588965,3130.2773973114636,135.37642093580595,18616.817422672193,9.209059423841231e-05,9.209059423841231e-05,0.0
468,10,-418.34375934211573,3127.173997528699,74.58932985578265,23464.82148836097,9.180771233393611e-05,9.180771233393611e-05,0.0
469,10,-422.4826118313536,3053.565915477519,98.22268454882564,19088.629982461734,9.152084759793787e-05,9.152084759793787e-05,0.971674019002485
470,10,-441.2082289092395,3324.573468889509,75.40178867262237,21487.176000478317,9.123006800718267e-05,9.123006800718267e-05,0.0
471,10,-444.09013397839607,2937.55463020169,73.14389921694385,16796.740134725766,9.093544246611729e-05,9.093544246611729e-05,0.11363584986901269
472,10,-448.59693005620215,3290.7834310726244,83.4079099382673,21762.06468231824,9.063704079054236e-05,9.063704079054236e-05,0.0
473,10,-452.4391535544882,3281.478102080676,92.50951634621134,23603.074836575255,9.033493369106822e-05,9.033493369106822e-05,3.4394621133198235
474,10,-456.1400738151706,2693.6510956433353,130.32697794388753,19891.845603475766,9.002919275635942e-05,9.002919275635942e-05,0.0861262610444364
475,10,-459.3326447156011,3424.6243323501276,85.55294589607082,21993.08366549745,8.971989043617049e-05,8.971989043617049e-05,0.1536298082352309
476,10,-461.22797689632495,3728.3064039580677,106.79241460683394,21910.756257971938,8.940710002417791e-05,8.940710002417791e-05,0.07427938313956797
477,10,-464.4515393315529,3417.9845842633927,86.34098862628548,22949.838707748724,8.909089564061216e-05,8.909089564061216e-05,0.0
478,10,-468.3793939084423,3193.4084416603555,125.97456842539262,22577.220364317604,8.877135221469398e-05,8.877135221469398e-05,0.0
479,10,-468.39884294782365,3419.319786850287,77.81581380415936,24716.93043486926,8.844854546687855e-05,8.844854546687855e-05,0.9297099115136709
480,10,-474.37566079898755,3211.487844038983,80.62584662924007,23503.71940768495,8.812255189091262e-05,8.812255189091262e-05,0.46700015831928476
481,10,-473.9089230907207,3237.8733975157447,63.42981260650012,20914.20611447704,8.77934487357081e-05,8.77934487357081e-05,0.0
482,10,-472.36704487703287,3797.931250747369,67.01481005610252,22442.505939094386,8.746131398703705e-05,8.746131398703705e-05,1.056777233528993
483,10,-475.113272530692,3343.3027817083866,65.95283858630123,23980.24174904337,8.712622634905145e-05,8.712622634905145e-05,1.378746741245729
484,10,-474.01397829639666,3392.912402094627,73.0289885073292,23054.90986726722,8.678826522563319e-05,8.678826522563319e-05,1.5351774088858376
485,10,-479.90301638233416,3986.7822078782683,75.2283181171028,24257.48728475765,8.644751070157846e-05,8.644751070157846e-05,0.0
486,10,-480.35867807816487,3905.112755600287,78.55698106726821,26435.466657366072,8.610404352362032e-05,8.610404352362032e-05,1.5962171427021994
487,10,-486.9126867177535,3669.8566819794323,78.98011608513035,22171.594945790817,8.575794508129439e-05,8.575794508129439e-05,0.119667558939571
488,10,-489.73006267936864,3691.6678367147642,79.59198978969029,24714.112005739797,8.54092973876527e-05,8.54092973876527e-05,0.0
489,10,-491.8856786611129,3553.1867426658164,95.0865553252551,26448.758231026786,8.505818305982935e-05,8.505818305982935e-05,2.0848494582477928
490,10,-495.9641636439732,3902.272812201052,133.81503755219128,28596.887097417093,8.470468529946334e-05,8.470468529946334e-05,3.337500506727959
491,10,-497.0140723403619,3905.9019165039062,144.27829205259985,30425.17576132015,8.434888787298248e-05,8.434888787298248e-05,2.180617367203335
492,10,-503.4996867277184,4038.4581996372767,110.63152881544464,28866.719108737245,8.399087509175398e-05,8.399087509175398e-05,0.6924056620863903
493,10,-505.090096609933,4143.432577327806,117.68543434143066,30078.946867028062,8.363073179210541e-05,8.363073179210541e-05,0.933328184183878
494,10,-509.3651801907286,3684.104199467873,107.0245939760792,30253.48333864796,8.326854331522169e-05,8.326854331522169e-05,0.0
495,10,-512.3287876674107,3936.175614337532,138.54078176070232,30315.187719228317,8.290439548692223e-05,8.290439548692223e-05,3.3606517294288234
496,10,-513.5122014259805,4498.733179209184,115.18818757971938,29905.345882493624,8.253837459732316e-05,8.253837459732316e-05,3.3031009608164448
497,10,-517.1995588030134,4238.563553790656,118.40821495834662,33811.580556441324,8.217056738038963e-05,8.217056738038963e-05,0.6763467636458647
498,10,-518.82568359375,4042.82479422433,128.684073234091,29836.37715242347,8.180106099338313e-05,8.180106099338313e-05,0.6295098834736742
499,10,-523.7650233677456,4308.5900455397,116.47545207276636,29626.980827487245,8.142994299620808e-05,8.142994299620808e-05,0.11028969372382143
500,10,-525.0557201151945,3755.4506312779017,110.18306568690709,30685.10423309949,8.105730133066327e-05,8.105730133066327e-05,4.054561878832861
501,10,-523.3725922253667,4173.027620276626,149.66635194116708,30469.353894292093,8.068322429960298e-05,8.068322429960298e-05,0.0
502,10,-529.7793691206952,3782.712078483737,232.31780476472815,30314.184221540178,8.030780054601217e-05,8.030780054601217e-05,0.19599384592379082
503,10,-529.8340441645408,4288.500967843192,180.57617008442782,28480.40650908801,7.993111903200118e-05,7.993111903200118e-05,0.23549323345157397
504,10,-535.9262184610172,4438.461830606266,110.40533980544733,36539.445392219386,7.955326901772494e-05,7.955326901772494e-05,2.983512963122727
505,10,-538.8384063097895,4136.433379504146,232.8612055875817,31267.26686065051,7.917434004023163e-05,7.917434004023163e-05,2.608766553249817
506,10,-541.3100573481346,3929.9587526905293,206.93446653716418,32027.027483258928,7.879442189224532e-05,7.879442189224532e-05,1.2120144113397537
507,10,-543.7678235112404,4180.648000288983,179.96753248876456,30497.976084183672,7.841360460088833e-05,7.841360460088833e-05,0.0
508,10,-546.2077200753348,4209.966960050622,243.87117985316686,32448.88253348214,7.803197840634822e-05,7.803197840634822e-05,0.9676955343627688
509,10,-547.6644511320153,3827.5194552674584,303.1852130500638,31050.023038903062,7.764963374049383e-05,7.764963374049383e-05,0.12788235747260715
510,10,-544.3740869638871,4372.730483697385,415.10090224596917,33162.2633330676,7.726666120544618e-05,7.726666120544618e-05,0.5124775633238939
511,10,-551.2873597437022,3852.5543237802935,323.7002734748685,34199.72743941326,7.688315155210904e-05,7.688315155210904e-05,4.496127682890424
512,10,-549.4513661910077,4593.8667191485965,496.994714698013,40148.32433832908,7.64991956586642e-05,7.64991956586642e-05,0.0
513,10,-559.16037174147,4181.8865630480705,259.33847497434033,34324.40589126275,7.61148845090364e-05,7.61148845090364e-05,0.22093439695406028
514,10,-561.4299889389349,4683.698822644292,184.79983037831832,35494.780293367345,7.573030917133367e-05,7.573030917133367e-05,0.0
515,10,-562.0514165138711,4958.1476340780455,353.7871844233299,36729.34361049107,7.534556077626716e-05,7.534556077626716e-05,0.0
516,10,-562.761247907366,5024.698267099809,266.1158339052784,36063.879703443876,7.496073049555638e-05,7.496073049555638e-05,0.28574733029948024
517,10,-563.1347319933833,4426.14560621612,533.6400650180116,36501.40999681123,7.457590952032498e-05,7.457590952032498e-05,1.841712609090839
518,10,-567.9395390724649,4384.419598014987,329.4336572763871,39589.070392219386,7.41911890394914e-05,7.41911890394914e-05,0.11550991119864737
519,10,-573.1876258071588,4731.903666593591,224.06770581615214,39790.13861208546,7.380666021816064e-05,7.380666021816064e-05,0.8412618831245603
520,10,-576.6871188416773,4801.689926458865,364.5163784416354,41650.359155771686,7.34224141760211e-05,7.34224141760211e-05,0.0
521,10,-578.2461261360013,4633.3153698979595,303.88749725964607,40713.74053332271,7.303854196575251e-05,7.303854196575251e-05,0.7157653163551908
522,10,-580.9485511001276,4740.86833595743,149.59502449814156,37078.74286511479,7.265513455144976e-05,7.265513455144976e-05,0.0
523,10,-581.8218022560586,4843.869100765306,126.42363637807418,39396.598652742345,7.227228278706761e-05,7.227228278706761e-05,0.0
524,10,-582.4943934849331,4246.020983637595,149.40604992302096,38239.89335538903,7.18900773948914e-05,7.18900773948914e-05,1.4653728781400785
525,10,-586.6725688077966,4812.62456901706,153.26301255518075,43210.42881058674,7.150860894403931e-05,7.150860894403931e-05,2.11260008825207
526,10,-585.6737783003827,5233.6455277423465,159.6051060423559,48074.26295440051,7.112796782900059e-05,7.112796782900059e-05,2.0509650385844687
527,10,-591.3353856923629,4765.786785514987,124.11775954888792,43248.82965959822,7.074824424821506e-05,7.074824424821506e-05,0.0
528,10,-594.7780251016422,4936.049844547194,127.91802565905513,43528.083545918365,7.036952818269966e-05,7.036952818269966e-05,1.6867407760966424
529,10,-592.2069166533801,5189.557709363042,178.24152210780554,45987.88054049745,6.999190937472585e-05,6.999190937472585e-05,0.18317186763892057
530,10,-599.3933952487245,5403.3393355389035,142.39199579978475,47116.91071428572,6.961547730655408e-05,6.961547730655408e-05,5.167399291902127
531,10,-601.4352479272959,5222.8376664142215,157.8530994337432,48986.17044005102,6.92403211792295e-05,6.92403211792295e-05,0.9925470077756366
532,10,-603.8680058693399,5114.822231993383,131.0805943547463,42989.014110331635,6.886652989144455e-05,6.886652989144455e-05,1.0482400648253207
533,10,-614.926918496891,4330.443421032964,147.756890900281,45910.72038424745,6.849419201847318e-05,6.849419201847318e-05,0.6632126980906138
534,10,-617.3148940728635,4950.242028061224,167.87026004402006,47972.22431042729,6.812339579118144e-05,6.812339579118144e-05,2.4023524870749617
535,10,-620.5179443359375,5197.375074736926,145.16530204305843,49761.6562101403,6.775422907512026e-05,6.775422907512026e-05,0.0
536,10,-621.1515889070472,5793.650839046556,146.580460840342,58281.868901466834,6.738677934970407e-05,6.738677934970407e-05,2.018792333009731
537,10,-625.027484504544,5484.39240373884,118.22802528069944,45903.61826371174,6.702113368748148e-05,6.702113368748148e-05,2.27272792876936
538,10,-625.7857690927933,5293.896484375,127.3804841333506,52430.20559630102,6.665737873350213e-05,6.665737873350213e-05,0.3494856889400569
539,10,-629.8558885224012,5406.642691476004,150.28590572123625,57190.607142857145,6.629560068478486e-05,6.629560068478486e-05,0.7542518099660338
540,10,-629.2431254484216,6010.463747608418,81.42439114317602,51343.254384566324,6.593588526989211e-05,6.593588526989211e-05,1.1243728834533218
541,10,-635.1515988719707,5584.260099449936,90.82339687736668,51183.05847417092,6.557831772861532e-05,6.557831772861532e-05,0.07298338434073434
542,10,-636.3835935008769,5549.516148158482,143.76023249723474,53771.08844866072,6.522298279177604e-05,6.522298279177604e-05,1.4069136206536286
543,10,-635.6628393056442,5347.050337810906,139.08138407493124,58166.84797512755,6.486996466114783e-05,6.486996466114783e-05,0.0
544,10,-635.7202547034439,6032.321214325574,172.22366768973214,54503.92526307398,6.451934698950323e-05,6.451934698950323e-05,3.3749901663483644
545,10,-635.0741938376914,6082.476391850686,131.0143873253647,53035.22100207271,6.417121286079138e-05,6.417121286079138e-05,0.387728662336733
546,10,-638.0638676857461,5287.207598005022,143.82371583276864,48923.031070631376,6.382564477044966e-05,6.382564477044966e-05,3.293800635921045
547,10,-642.3183930066167,5494.1459475147485,201.74679440868144,51934.40888073979,6.348272460585549e-05,6.348272460585549e-05,2.003591046057916
548,10,-648.3303758270887,5785.228540537309,180.27855355398995,55222.416015625,6.314253362692187e-05,6.314253362692187e-05,6.764529703556691
549,10,-663.5229716398278,6124.004264987245,116.52435069181482,50984.428930165814,6.280515244684155e-05,6.280515244684155e-05,5.566775134679456
550,10,-674.4035283302774,5277.76533850845,119.8179625686334,58171.953603316324,6.247066101298461e-05,6.247066101298461e-05,3.4025422085900474
551,10,-683.9375635263871,6156.22177809112,106.36122061281787,55102.51680086097,6.21391385879539e-05,6.21391385879539e-05,3.6145142513261868
552,10,-695.9900325852998,5923.3473124601405,132.25567626953125,64016.71735491072,6.18106637308024e-05,6.18106637308024e-05,2.801041068330375
553,10,-695.3539017657845,6563.999541613521,102.32548499593929,55182.12783003826,6.148531427841774e-05,6.148531427841774e-05,4.672497908037256
554,10,-705.867721869021,6326.669797313457,101.69819002735372,58370.408681441324,6.116316732707743e-05,6.116316732707743e-05,1.5245062067284563
555,10,-709.688936194595,6962.232115453603,109.76164268960758,68211.84958944515,6.084429921417985e-05,6.084429921417985e-05,0.931825226756536
556,10,-716.2776987503986,6339.5532712352515,111.31209011467136,60904.239995216834,6.052878550015503e-05,6.052878550015503e-05,1.1017286330674347
557,10,-718.5767162089445,7048.120945521763,121.41010261068539,71425.92299107143,6.0216700950559403e-05,6.0216700950559403e-05,3.2393803692733356
558,10,-719.3677928691008,6883.613955127949,119.2876440554249,66258.00502232143,5.9908119518359195e-05,5.9908119518359195e-05,3.3925293747045657
559,10,-729.1792340959821,6814.538569236288,103.97424238555286,72034.05652104592,5.960311432640601e-05,5.960311432640601e-05,1.4354811716556013
560,10,-728.6773669184471,7197.015899035396,161.24941456074617,62740.381337691324,5.930175765010943e-05,5.930175765010943e-05,3.127265147188049
561,10,-732.986431511081,7623.154760243941,121.14320435815928,71569.4010682398,5.900412090031027e-05,5.900412090031027e-05,4.120734626542664
562,10,-737.3412438217474,6940.894974689094,110.74936730521065,73219.77319834183,5.871027460635872e-05,5.871027460635872e-05,3.689267201152842
563,10,-736.8544797313457,6924.2466418207905,124.1214263293208,61988.44325972576,5.84202883994014e-05,5.84202883994014e-05,3.616987712042556
564,10,-736.0272951709981,7467.956637635523,102.61919776760801,65029.15150669643,5.813423099588128e-05,5.813423099588128e-05,1.2214581520520142
565,10,-743.3315491968272,6576.277174346301,126.72089775241152,63725.986806441324,5.7852170181254344e-05,5.7852170181254344e-05,2.3373511765172825
566,10,-746.6357409418846,7118.032214106345,182.86842548603914,66231.6764588648,5.757417279392667e-05,5.757417279392667e-05,0.8802283210007221
567,10,-748.1679326271524,8201.423349808674,187.84664870281608,77432.96237244898,5.73003047094164e-05,5.73003047094164e-05,0.06511284144820687
568,10,-754.9340346978635,7774.093495894452,162.1496201340033,75296.84103954081,5.703063082474326e-05,5.703063082474326e-05,3.073046196733338
569,10,-759.8732436822385,7790.975939692283,227.9646899943449,66440.39582669004,5.676521504305055e-05,5.676521504305055e-05,1.8268951202092554
570,10,-759.9981826470822,7509.933531469228,115.65252179515605,66990.24744897959,5.650412025846203e-05,5.650412025846203e-05,4.0728544106301605
571,10,-759.5800420021524,7794.11592444595,310.95162862660936,77818.00159438775,5.624740834117865e-05,5.624740834117865e-05,2.4046826348560746
572,10,-764.0256260463169,8310.728276466836,133.2028525216239,84888.8749202806,5.5995140122817255e-05,5.5995140122817255e-05,1.6037713192663192
573,10,-766.2817856146365,7503.6193249760845,199.40818381796078,78076.12400350765,5.574737538199562e-05,5.574737538199562e-05,0.5671536878923112
574,10,-768.5640445631377,7230.4493296097735,140.26050801179846,71034.11290258291,5.550417283016717e-05,5.550417283016717e-05,1.331513592384786
575,10,-774.564358458227,6811.617211166693,133.44208043935348,89925.32517538265,5.5265590097708396e-05,5.5265590097708396e-05,1.708634145693202
576,10,-779.6864835778061,8449.903337751117,140.60584835130342,74149.17040019133,5.503168372026252e-05,5.503168372026252e-05,0.0
577,10,-780.9546085279815,8472.447554607781,144.80892835344588,92634.57071109694,5.480250912534247e-05,5.480250912534247e-05,0.3054514019022307
578,10,-785.281362105389,8366.503916214924,126.65006801060268,78898.34745695152,5.457812061919663e-05,5.457812061919663e-05,2.3354544155009895
579,10,-781.5208528479751,8371.627705476722,210.66455996766382,85809.49322385204,5.4358571373940136e-05,5.4358571373940136e-05,1.0928561547691007
580,10,-782.5045975665657,8528.691527074698,181.59717045998087,83288.82649075254,5.4143913414955055e-05,5.4143913414955055e-05,1.2494873794149908
581,10,-786.0672084263393,8697.839604591836,160.76008582601742,79539.32521524235,5.3934197608561956e-05,5.3934197608561956e-05,2.501260647893507
582,10,-788.2404025330835,8751.441485969388,136.89246033649056,86795.68080357143,5.372947364996675e-05,5.372947364996675e-05,2.9003562833537315
583,10,-792.5610563317124,8372.286867725606,138.5731412147989,84261.0280612245,5.352979005148447e-05,5.352979005148447e-05,1.1289079574075194
584,10,-798.195884237484,8732.828142438617,165.107969556536,77947.75207270408,5.333519413104361e-05,5.333519413104361e-05,1.663131690050081
585,10,-799.8827078683036,9223.482646085778,166.48299042059452,90221.33737244898,5.3145732000973454e-05,5.3145732000973454e-05,0.18816853009477344
586,10,-809.2753893793846,8311.142068668287,196.8786801707988,78854.23361766581,5.296144855707716e-05,5.296144855707716e-05,0.7891305812799473
587,10,-814.6052109076053,8685.672049386161,230.50158239870655,89650.00964604592,5.278238746799293e-05,5.278238746799293e-05,2.940414655693212
588,10,-820.1875137017697,8020.999846789302,229.94775663103377,96244.39022640306,5.260859116484618e-05,5.260859116484618e-05,1.1955518320584821
589,10,-819.8196074816645,9567.047963667888,149.36886472118144,90658.58338647959,5.244010083119485e-05,5.244010083119485e-05,0.362959351284786
590,10,-820.4121106206154,9335.08003701969,201.64615911366988,107748.34020248725,5.2276956393270364e-05,5.2276956393270364e-05,0.10027059700213273
591,10,-828.4725503726881,9111.935063576211,147.23551177978516,99004.42147640306,5.211919651051643e-05,5.211919651051643e-05,0.280441741279152
592,10,-833.3199437978317,9516.14087910555,165.52542970618424,106308.1028380102,5.196685856642834e-05,5.196685856642834e-05,1.7210633885390814
593,10,-831.8960197604432,9825.957295320472,151.7563357450524,112611.62874681123,5.181997865969423e-05,5.181997865969423e-05,1.081537249601351
594,10,-832.5604758749203,8569.598039899554,240.57421750438456,108420.69138632015,5.1678591595640994e-05,5.1678591595640994e-05,0.0
595,11,-840.254911461655,8592.750194316008,223.37878184415857,106712.88010204081,5.154273087798671e-05,5.154273087798671e-05,0.22028240262948595
596,11,-842.9142431142379,8628.970880002391,193.41060109041175,120204.39469068877,5.141242870090141e-05,5.141242870090141e-05,1.186928509008397
597,11,-842.430833466199,9959.495179468271,191.60220041080396,105339.88950892857,5.1287715941378236e-05,5.1287715941378236e-05,2.196488761132806
598,11,-846.7395069355867,8405.095548668687,151.6027891197983,103687.41952327806,5.116862215191666e-05,5.116862215191666e-05,1.9709630639952016
599,11,-847.0286665935905,10111.40846221301,159.82622076540576,121041.69870057398,5.105517555351961e-05,5.105517555351961e-05,1.7379380633093313
600,11,-844.0514327068718,9572.824921277104,316.86850333700374,113189.728515625,5.094740302900604e-05,5.094740302900604e-05,0.23367670760009188
601,11,-848.7619093291613,9560.322158502073,470.59748482217594,116347.82397959183,5.0845330116640755e-05,5.0845330116640755e-05,0.0
602,11,-848.6119297572544,9866.674784757653,349.4737871131118,119584.44706632652,5.0748981004082603e-05,5.0748981004082603e-05,1.1709053592638812
603,11,-851.1837581712373,9091.653106066646,222.57274557619678,104619.388671875,5.065837852265305e-05,5.065837852265305e-05,2.001128910624527
604,11,-852.3547873983578,9849.737014459104,167.16276519152584,109925.63791454081,5.057354414192582e-05,5.057354414192582e-05,1.2078494274515077
605,11,-854.0662243901467,10184.422609913106,192.9789266780931,138279.4348692602,5.049449796463941e-05,5.049449796463941e-05,0.8503418397151928
606,11,-858.4574435487085,9142.498126594388,198.38297847825655,133614.71643813775,5.0421258721933394e-05,5.0421258721933394e-05,0.7338664043186289
607,11,-857.9922759386958,9214.45855339206,163.70560720015544,114529.17713647959,5.035384376890999e-05,5.035384376890999e-05,0.9360123777393654
608,11,-859.2489885602679,9057.708366549745,143.3653548882932,129251.05636160714,5.0292269080521284e-05,5.0292269080521284e-05,1.8462755135076456
609,11,-861.5223650251116,8532.84050392618,179.0187871504803,133431.07629145408,5.0236549247783924e-05,5.0236549247783924e-05,1.1840273151444187
610,11,-863.2937709263393,9329.899431501117,319.58303412612605,127646.02431441327,5.018669747432141e-05,5.018669747432141e-05,2.146956892995242
611,11,-864.9984454719388,8913.465865154656,281.9344935514489,131292.6627869898,5.014272557323543e-05,5.014272557323543e-05,0.4295950495314685
612,11,-866.0936877192283,9199.072146045919,144.33896138716716,118428.2037627551,5.010464396430657e-05,5.010464396430657e-05,2.9874068058103465
613,11,-869.9079265983737,8428.999444455516,301.1070767616739,138307.1413424745,5.007246167152504e-05,5.007246167152504e-05,2.433201375123326
614,11,-869.9518482441805,9643.44643355389,171.7155638714226,135831.5279815051,5.0046186320952456e-05,5.0046186320952456e-05,1.4242677004315214
615,11,-867.2498168945312,10287.750794702646,563.5011862929987,160400.11957908163,5.002582413891474e-05,5.002582413891474e-05,1.2879166838796798
616,11,-871.5691802355708,9613.29808075574,284.89658075449415,148028.51482780612,5.0011379950526634e-05,5.0011379950526634e-05,0.0
617,11,-874.5627852459343,8700.03866141183,204.06026746788802,131281.91884566325,5.000285717854832e-05,5.000285717854832e-05,0.2837533712040883
618,11,-871.2401010941486,9713.006213129784,296.94582156745753,150170.11607142858,7.857133745429154e-05,7.857133745429154e-05,1.1860417926767528
